出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/09/07","114/6","3019","亞光","光電業","2575623","2257344","2110342","14.099711873777323","22.047658625947832","12316583","9902680","24.376259759984165","-"
"114/09/07","114/6","3021","鴻名","電子零組件業","308220","277933","284628","10.897230627525339","8.28871368944728","1509069","1645892","-8.312999880915637","-"
"114/09/07","114/6","3022","威強電","電腦及週邊設備業","534901","461841","570939","15.819297117406206","-6.312057855567757","3436191","3335212","3.027663608790086","-"
"114/09/07","114/6","3023","信邦","電子零組件業","2630181","2561717","2741625","2.6725824905717532","-4.064888524141704","15987918","16408169","-2.561230323749103","-"
"114/09/07","114/6","3024","憶聲","光電業","121629","133541","119719","-8.92010693345115","1.5954025676793158","1120697","769985","45.54790028377176","-"
"114/09/07","114/6","3025","星通","通信網路業","44303","24604","71178","80.0642172004552","-37.757453145634884","178925","233097","-23.24011034033042","-"
"114/09/07","114/6","3026","禾伸堂","電子零組件業","1033716","1064074","1048126","-2.8529970659935304","-1.3748347049877592","6678118","6178810","8.08097352079122","-"
"114/09/07","114/6","3027","盛達","通信網路業","129743","162325","143257","-20.072077622054522","-9.433395924806467","1376523","965554","42.56302599336754","-"
"114/09/07","114/6","3028","增你強","電子通路業","3611629","3221949","3131340","12.094542775196008","15.338130001852242","19269937","18185165","5.9651479653882715","-"
"114/09/07","114/6","3029","零壹","資訊服務業","2233617","1836818","1593695","21.60252131675539","40.15335431183507","12904760","8333804","54.84837416382722","本月營收成長主要受惠於資安韌性、雲運算與服務專案挹注"
"114/09/07","114/6","3030","德律","其他電子業","760276","933199","516752","-18.53013130104083","47.12589404588662","4318356","3237654","33.37916899088044","-"
"114/09/07","114/6","3031","佰鴻","光電業","90304","89999","111880","0.33889265436282623","-19.284948158741507","534183","620892","-13.96523066813552","-"
"114/09/07","114/6","3032","偉訓","電子零組件業","690928","800684","458901","-13.707779848229764","50.56145007310945","4830506","3859862","25.14711665857484","訂單增加"
"114/09/07","114/6","3033","威健","電子通路業","9406406","9150871","9071182","2.7924664220487863","3.6954831244704383","54269673","40981076","32.42617885386904","-"
"114/09/07","114/6","3034","聯詠","半導體業","8425263","8607337","8463250","-2.115334859085917","-0.4488464833249638","53272265","49658904","7.276360750934011","-"
"114/09/07","114/6","3035","智原","半導體業","1119392","1692458","917113","-33.85998352691765","22.056060703533806","11949434","5227746","128.5771726476382","因量產營收增加"
"114/09/07","114/6","3036","文曄","電子通路業","63088486","78326329","75910117","-19.45430507792597","-16.890543061605346","506927807","436298481","16.18830435488039","-"
"114/09/07","114/6","3037","欣興","電子零組件業","10928735","10621322","8871595","2.8943007282897555","23.187938583760868","62555577","54280216","15.24563019424978","-"
"114/09/07","114/6","3038","全台","光電業","260940","255765","307458","2.02334173948742","-15.129871397068868","1566440","1888540","-17.055503192942698","-"
"114/09/07","114/6","3040","遠見","其他","9045","12122","9275","-25.38360006599571","-2.4797843665768196","63901","64332","-0.6699620717527824","-"
"114/09/07","114/6","3041","揚智","半導體業","66220","87809","149847","-24.586318031181314","-55.8082577562447","575872","804311","-28.401824667323957","外部市場不確定性增高，客戶需求保守使營收收斂。"
"114/09/07","114/6","3042","晶技","電子零組件業","994290","1101546","950018","-9.736860739360862","4.660122229263025","6532990","5676303","15.09234091273845","-"
"114/09/07","114/6","3043","科風","其他電子業","65468","66947","68619","-2.209210270811239","-4.5920226176423435","470870","369127","27.56314222476275","-"
"114/09/07","114/6","3044","健鼎","電子零組件業","5636344","5904523","5253183","-4.541924893848326","7.293882585091743","35031203","31084395","12.697071955236703","-"
"114/09/07","114/6","3045","台灣大","通信網路業","16254677","15823032","16669170","2.7279537828148235","-2.486584515005846","95638368","96020527","-0.3979971907465161","-"
"114/09/07","114/6","3046","建碁","電腦及週邊設備業","632728","776180","604109","-18.481795459816023","4.737390106752258","3567294","3513190","1.5400248776752752","-"
"114/09/07","114/6","3047","訊舟","通信網路業","307889","300997","811470","2.2897238178453607","-62.0578702847918","2231793","3057189","-26.99852707830625","子公司主要客戶出貨減少所致"
"114/09/07","114/6","3048","益登","電子通路業","7852797","8563502","7760849","-8.299233187544068","1.184767285125635","55702599","49347160","12.879037010437886","-"
"114/09/07","114/6","3049","精金","光電業","107815","121311","122644","-11.125124679542663","-12.091092919343792","683409","610981","11.85437845039371","-"
"114/09/07","114/6","3050","鈺德","光電業","105617","104747","99606","0.8305727132996649","6.034777021464571","611804","604293","1.2429400969397295","-"
"114/09/07","114/6","3051","力特","光電業","128758","146538","133539","-12.133371548676793","-3.580227499082665","918833","813104","13.003133670477578","-"
"114/09/07","114/6","3052","夆典","建材營造","268994","513442","226345","-47.609661850803015","18.842474982880116","1912819","1444669","32.405346830312","-"
"114/09/07","114/6","3054","立萬利","食品工業","21503","6566","6142","227.49010051781906","250.09768804949528","50191","58333","-13.957794044537398","主係因本期產品結構改變致銷售金額增加。"
"114/09/07","114/6","3055","蔚華科","電子通路業","86404","90744","72910","-4.782685356607599","18.507749279934167","272556","389449","-30.014969867684858","-"
"114/09/07","114/6","3056","富華新","建材營造","63524","78150","30762","-18.71529110684581","106.50152785904687","3578168","111245","3116.475347206616","營收增加係因個案心之所向完工交屋。"
"114/09/07","114/6","3057","喬鼎","電腦及週邊設備業","60880","54056","45677","12.623945537960633","33.283709525581806","291032","279125","4.265830721003135","-"
"114/09/07","114/6","3058","立德","電子零組件業","231843","264589","257056","-12.376175880327603","-9.808368604506411","1605947","1596428","0.5962686698053404","-"
"114/09/07","114/6","3059","華晶科","光電業","772043","780634","644753","-1.100515734646454","19.742444005689002","4075785","3304288","23.348358254486293","-"
"114/09/07","114/6","3060","銘異","電腦及週邊設備業","286338","298009","318903","-3.916324674758145","-10.211569035098448","1910265","1655589","15.382803340684191","-"
"114/09/07","114/6","3062","建漢","通信網路業","513796","364769","282055","40.855171355021945","82.16163514208222","2036587","1439257","41.50266422188671","客戶需求增加"
"114/09/07","114/6","3090","日電貿","電子零組件業","1269905","1357910","889763","-6.48091552459294","42.72396132453249","7861960","5693363","38.089912763335136","-"
"114/09/07","114/6","3092","鴻碩","電子零組件業","130795","134167","184732","-2.5132856812778104","-29.197431955481456","877692","986574","-11.036374362186718","-"
"114/09/07","114/6","3094","聯傑","半導體業","14026","16945","13634","-17.226320448509885","2.8751650286049584","98604","78853","25.04787389192548","-"
"114/09/07","114/6","3130","一零四","數位雲端","244055","232802","213799","4.833721359782133","14.151609689474693","1317836","1214570","8.502268292482112","-"
"114/09/07","114/6","3135","凌航","半導體業","643976","550652","404513","16.9479090242113","59.197850254503564","3162779","2433940","29.944821975890942","營收增加係因訂單增加所致。"
"114/09/07","114/6","3138","耀登","通信網路業","143190","130227","148151","9.954156972056486","-3.3486105392471197","742037","786571","-5.661790226184286","-"
"114/09/07","114/6","3149","正達","光電業","160864","195382","203112","-17.66692939984236","-20.800346606798218","1037427","977578","6.122171325459452","-"
"114/09/07","114/6","3150","鈺寶-創","半導體業","21226","30276","37980","-29.89166336372044","-44.11269088994207","169325","179543","-5.691115777278981","-"
"114/09/07","114/6","3164","景岳","生技醫療業","43478","28746","27321","51.248869407917624","59.13765967570733","211623","210603","0.4843235851341149","較去年同期成長，主要為客戶業務成長"
"114/09/07","114/6","3167","大量","電機機械","434357","433806","173692","0.12701530177083767","150.0731179328927","2114283","888989","137.83005189040585","主係因客戶需求量增加所致，其中包括半導體與PCB高階機型較去年同期增加"
"114/09/07","114/6","3168","眾福科","光電業","324202","273160","305811","18.685751940254796","6.013845152725049","1703667","1731318","-1.5971069439583023","-"
"114/09/07","114/6","3189","景碩","半導體業","3193580","3157305","2400808","1.1489228946839156","33.02104957997474","18183470","14294866","27.20280134140467","-"
"114/09/07","114/6","3209","全科","電子通路業","2073953","3566217","3069971","-41.844453099741266","-32.44388953511287","23782932","22289134","6.701911343886218","-"
"114/09/07","114/6","3229","晟鈦","電子零組件業","68983","79556","78763","-13.290009553019257","-12.416997828929828","478817","450530","6.278605198321976","-"
"114/09/07","114/6","3231","緯創","電腦及週邊設備業","209182302","208405603","88787165","0.37268623723134736","135.59970858400536","897776520","479159342","87.364920456878","主係客戶需求增加, 較去年同期成長。"
"114/09/07","114/6","3257","虹冠電","半導體業","106465","105803","75339","0.6256911429732617","41.3145913802944","512525","446923","14.678591166711044","-"
"114/09/07","114/6","3266","昇陽","建材營造","172077","141603","46616","21.52073049299803","269.1372061094903","656146","1353899","-51.53656218078306","因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。"
"114/09/07","114/6","3296","勝德","電子零組件業","163314","141035","130265","15.796788031339739","25.370590718919125","818797","769531","6.402081267681224","-"
"114/09/07","114/6","3305","昇貿","其他電子業","821303","787091","709031","4.346638444601704","15.834568587269104","4851602","3560490","36.26219986574881","-"
"114/09/07","114/6","3308","聯德","電子零組件業","545","555","0","-1.8018018018018018","","3289","65178","-94.95381877320568","客戶暫停拉貨"
"114/09/07","114/6","3311","閎暉","通信網路業","214990","187279","196833","14.796640306708174","9.224571083100903","1199624","1125182","6.615996345480109","-"
"114/09/07","114/6","3312","弘憶股","電子通路業","1510471","1675434","1418402","-9.845986174328562","6.491037096676401","10906093","8574740","27.18861446527825","-"
"114/09/07","114/6","3321","同泰","電子零組件業","192632","173595","179319","10.966329675393876","7.4241993319168635","1006556","972351","3.5177626186428563","-"
"114/09/07","114/6","3338","泰碩","電子零組件業","313137","316250","340778","-0.9843478260869565","-8.111145672549284","1914319","1872645","2.225408446341939","-"
"114/09/07","114/6","3346","麗清","汽車工業","709642","751246","890110","-5.53799953676958","-20.274797496938582","4318810","4305522","0.30862692142787795","-"
"114/09/07","114/6","3356","奇偶","光電業","76905","80594","87812","-4.577263816164975","-12.42085364187127","506695","611396","-17.12490758853509","-"
"114/09/07","114/6","3376","新日興","電子零組件業","968015","963549","1142910","0.4634948508067571","-15.302604754530103","5745333","6369286","-9.79627857816402","-"
"114/09/07","114/6","3380","明泰","通信網路業","2153618","1956543","2071578","10.072612766496826","3.96026603873955","10218168","10864660","-5.950411701792785","-"
"114/09/07","114/6","3406","玉晶光","光電業","1664213","1250699","1555816","33.06263137653424","6.9672120610663475","10090631","10224057","-1.3050201109011814","-"
"114/09/07","114/6","3413","京鼎","半導體業","1753715","1689927","1302587","3.7746009147140676","34.63323371106882","10072196","7043168","43.00661293327094","-"
"114/09/07","114/6","3416","融程電","電腦及週邊設備業","333775","243391","214341","37.135309029503965","55.721490522111964","1627942","1440439","13.017073267247","出貨增加"
"114/09/07","114/6","3419","譁裕","通信網路業","167374","160284","132021","4.423398467719798","26.778315571007642","884533","729104","21.317809256292655","-"
"114/09/07","114/6","3432","台端","電子零組件業","16046","9284","3721","72.83498492029298","331.22816447191616","51707","14506","256.45250241279473","主係因增加新產品出貨所致"
"114/09/07","114/6","3437","榮創","光電業","138463","120232","151322","15.163184509947435","-8.497772960970645","862520","1043122","-17.3136028192292","-"
"114/09/07","114/6","3443","創意","半導體業","2419270","2013507","2673120","20.152053109326165","-9.496393727180223","13128221","12410152","5.786141861920789","-"
"114/09/07","114/6","3447","展達","通信網路業","218164","216468","191857","0.7834876286564296","13.711774915692416","1472518","905547","62.61088601695992","本年累計營收增加,主係客戶需求增加所致。"
"114/09/07","114/6","3450","聯鈞","半導體業","605082","640520","540921","-5.5326921875975765","11.861436328040508","4606903","2990341","54.05945342019522","因客戶需求增加，致使營收增加。"
"114/09/07","114/6","3454","晶睿","光電業","695925","669078","587915","4.012536654919157","18.371703392497214","4031778","3263005","23.560276493600224","-"
"114/09/07","114/6","3481","群創","光電業","18510718","18723709","18741165","-1.1375470533108585","-1.2296300683548755","112163677","107352893","4.481280257626592","-"
"114/09/07","114/6","3494","誠研","電腦及週邊設備業","81567","85294","86444","-4.369592233920323","-5.641802785618435","462737","419087","10.415498452588603","-"
"114/09/07","114/6","3501","維熹","電子零組件業","466475","476159","491270","-2.0337744324899876","-5.047122763449834","2932123","2972589","-1.3613049096259187","-"
"114/09/07","114/6","3504","揚明光","光電業","251778","214491","225242","17.38394617955998","11.781106543184663","1354533","1197706","13.093947930460397","-"
"114/09/07","114/6","3515","華擎","電腦及週邊設備業","2506644","4388787","1717279","-42.885266475679956","45.96603114578353","22480205","10177642","120.87832328942204","“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
"114/09/07","114/6","3518","柏騰","其他電子業","27709","27311","28372","1.4572882721247848","-2.3368109403637387","158289","175073","-9.586858053497684","-"
"114/09/07","114/6","3528","安馳","電子通路業","693533","599617","451591","15.662664667612827","53.575469838858616","3624498","2572824","40.87625115437356","受惠於AI技術應用快速擴展，帶動半導體測試、工業自動化及5G通訊等相關市場需求穩定。"
"114/09/07","114/6","3530","晶相光","半導體業","134975","157710","137851","-14.415699701984655","-2.0863105817150402","805199","773729","4.067315558806766","-"
"114/09/07","114/6","3532","台勝科","半導體業","989472","978557","1147783","1.1154179061618281","-13.792763963223013","5977084","6254437","-4.434499859859488","-"
"114/09/07","114/6","3533","嘉澤","電子零組件業","2638865","2790516","2328256","-5.4345146202351104","13.340843962175981","16130980","13761597","17.21735493344268","-"
"114/09/07","114/6","3535","晶彩科","光電業","27973","4751","261067","488.7813091980636","-89.28512604044172","103952","472644","-78.00627956770846","本公司以銷售機台為主，114年6月出售機台較去年同期少，此為產業特性，尚屬正常"
"114/09/07","114/6","3543","州巧","光電業","243093","261823","242867","-7.15368779671763","0.0930550465892855","1711970","1549430","10.49030933956358","-"
"114/09/07","114/6","3545","敦泰","半導體業","881026","1057360","965869","-16.676817734735568","-8.784110474608875","6044103","6537859","-7.552258315757498","-"
"114/09/07","114/6","3550","聯穎","電子零組件業","268192","286798","261367","-6.487492939281306","2.611270741906974","1741605","1620303","7.486377547903078","-"
"114/09/07","114/6","3557","嘉威","居家生活","248265","187274","383640","32.567788374253766","-35.286987801063496","2716454","3232616","-15.967315635386324","-"
"114/09/07","114/6","3563","牧德","光電業","307142","331943","105277","-7.471463474150682","191.74653533060402","1761738","579451","204.035716566198","主係訂單增加，致本期營收較去年同期成長。"
"114/09/07","114/6","3576","聯合再生","光電業","230093","254230","461493","-9.4941588325532","-50.141605614819724","1683705","2860410","-41.137634115389055","太陽能市場需求減緩，導致本月營收較去年同月減少。"
"114/09/07","114/6","3583","辛耘","半導體業","1063392","956785","851676","11.142210632482742","24.858749101771096","5726326","4617162","24.022635549716473","-"
"114/09/07","114/6","3588","通嘉","半導體業","100989","117778","130632","-14.254784424935048","-22.691989711556126","687937","689769","-0.26559616335323855","-"
"114/09/07","114/6","3591","艾笛森","光電業","179406","205129","226733","-12.539913907833608","-20.873450269700484","1187026","1208143","-1.7478891157752021","-"
"114/09/07","114/6","3592","瑞鼎","半導體業","1880842","1928364","2120217","-2.4643687602548066","-11.29011794547445","11676129","12488555","-6.5053643115636675","-"
"114/09/07","114/6","3593","力銘","電子零組件業","121831","125164","67576","-2.6629062669777253","80.28738013495915","640531","397080","61.31031530170243","較去年比較係新增安徽瑞登廠營運。"
"114/09/07","114/6","3596","智易","通信網路業","4557062","4428537","4047921","2.902199981619212","12.577839340244042","26165213","24713660","5.873484542556627","-"
"114/09/07","114/6","3605","宏致","電子零組件業","860900","960867","804025","-10.403833204803579","7.07378501912254","5364297","4397767","21.97774461448276","-"
"114/09/07","114/6","3607","谷崧","電子零組件業","235833","290832","300044","-18.91091764317544","-21.400527922571356","1448438","1371450","5.613620620511138","-"
"114/09/07","114/6","3617","碩天","其他電子業","981058","893405","990986","9.8111158992842","-1.001830500128155","5758766","5830209","-1.225393463596245","-"
"114/09/07","114/6","3622","洋華","光電業","181942","138894","134792","30.993419442164527","34.97982076087602","810160","809291","0.10737793945564698","-"
"114/09/07","114/6","3645","達邁","電子零組件業","211991","226559","214122","-6.430113127264862","-0.9952270201100307","1197212","1054734","13.508429613532892","-"
"114/09/07","114/6","3652","精聯","電腦及週邊設備業","256956","175185","195362","46.67694151896566","31.52813750882976","1187293","1227950","-3.3109654301885256","-"
"114/09/07","114/6","3653","健策","電子零組件業","1680959","1679474","1151778","0.08842054119325456","45.94470462189762","9933706","6265481","58.54658245711702","因客戶端需求成長，致本年較去年增加百分比達50%以上。"
"114/09/07","114/6","3661","世芯-KY","半導體業","3095838","2907751","5236371","6.468469961836485","-40.87817689006375","19626737","24072651","-18.468734498747146","-"
"114/09/07","114/6","3665","貿聯-KY","其他電子業","5200632","5201409","4270645","-0.014938259998396588","21.776265646055805","32926832","25455918","29.34843677607698","-"
"114/09/07","114/6","3669","圓展","通信網路業","255283","231253","234385","10.391216546379939","8.916099579751265","1242698","1323638","-6.11496496776309","-"
"114/09/07","114/6","3673","TPK-KY","光電業","5872386","6313223","7735010","-6.982756668028359","-24.08043428515283","32318255","34476547","-6.260174489051934","-"
"114/09/07","114/6","3679","新至陞","電子零組件業","349909","400975","326422","-12.735457322775734","7.1952870823657715","2329269","1898662","22.679497456629985","-"
"114/09/07","114/6","3686","達能","半導體業","8053","7060","11909","14.06515580736544","-32.378873121168866","39692","45116","-12.022342406241687","本期營收與去年同期差異，主要係本期電子零組件材料交易的數量較去年同期下降所致。"
"114/09/07","114/6","3694","海華","通信網路業","1052009","1090916","821000","-3.5664524124680543","28.13751522533496","5458146","4446278","22.75764133506722","-"
"114/09/07","114/6","3701","大眾控","電腦及週邊設備業","575982","905234","1043451","-36.37203198289061","-44.80028290739096","5380482","6692333","-19.602297136140717","-"
"114/09/07","114/6","3702","大聯大","電子通路業","83205886","75461393","72396689","10.262854543382204","14.930512913373704","499285871","389876974","28.06241565833021","-"
"114/09/07","114/6","3703","欣陸","建材營造","2767813","2574351","3060694","7.5149814458090605","-9.569104261974571","15123396","14844961","1.8756196126079414","-"
"114/09/07","114/6","3704","合勤控","通信網路業","2342282","1835256","2303059","27.626990458006947","1.703082726061295","13221851","12067427","9.566446931893601","-"
"114/09/07","114/6","3705","永信","生技醫療業","740713","679727","628440","8.972131458659138","17.86534911845204","4304585","3776111","13.995192408274015","-"
"114/09/07","114/6","3706","神達","電腦及週邊設備業","8667797","9134910","4423403","-5.113493181651489","95.95313834167948","50289333","22761594","120.93941663312332","營收較去年同期增長主因超大規模雲端資料中心及雲端服務客戶們強力需求，另車用電子及Edge AI 產品出貨也穩健重返成長。"
"114/09/07","114/6","3708","上緯投控","綠能環保","612437","656968","587526","-6.778260128347195","4.239982570984092","3942077","3662400","7.636440585408475","-"
"114/09/07","114/6","3711","日月光投控","半導體業","49512621","49026935","46925404","0.9906513633781104","5.513467715696172","298903585","273040918","9.472084693181408","-"
"114/09/07","114/6","3712","永崴投控","電腦及週邊設備業","5165531","1162940","2124424","344.1786334634633","143.14971964165346","15488643","9762239","58.65871548524883","主要係因子公司承接工程案件依進度認列收入"
"114/09/07","114/6","3714","富采","光電業","1793544","1932732","2167734","-7.201619262267092","-17.26180426196203","11372094","12189220","-6.703677511768595","-"
"114/09/07","114/6","3715","定穎投控","電子零組件業","1573915","1487887","1322143","5.781890694656248","19.042720794951833","9181462","8399919","9.304173052144908","-"
"114/09/07","114/6","3716","中化控股","生技醫療業","701585","689752","0","1.7155441376030804","","4364958","0","","中化控股於113/09/02公司始設立"
"114/09/07","114/6","4104","佳醫","生技醫療業","769868","707008","725882","8.890988503666154","6.059662589787321","4314285","4201685","2.679877239726443","-"
"114/09/07","114/6","4106","雃博","生技醫療業","209682","206037","189273","1.7690997248067095","10.78283748870679","1160761","1231113","-5.71450386763847","-"
"114/09/07","114/6","4108","懷特","生技醫療業","11178","10021","17422","11.545753916774773","-35.83974285386293","61571","76713","-19.7385058595023","本期因出貨遞延故營收較去年同期減少，國內外業務持續推廣中。"
"114/09/07","114/6","4119","旭富","生技醫療業","90520","115225","115258","-21.4406595790844","-21.463152232383003","731805","702595","4.157444900689587","-"
"114/09/07","114/6","4133","亞諾法","生技醫療業","31346","29732","27945","5.428494551325172","12.170334585793523","182084","176781","2.9997567611903992","-"
"114/09/07","114/6","4137","麗豐-KY","生技醫療業","284968","333893","302858","-14.652897784619624","-5.907058753607301","1750581","2016444","-13.184745026392998","-"
"114/09/07","114/6","4142","國光生","生技醫療業","100193","4460","71747","2146.479820627803","39.64765077285461","180717","123678","46.11895405811866","營收較去年同期增加主因為外銷銷售增加所致。"
"114/09/07","114/6","4148","全宇生技-KY","生技醫療業","263626","226820","158056","16.226964112512125","66.79278230500582","1272862","999702","27.32414259449316","本月營收較去年增加66.79%,主係因客戶訂單需求增加。"
"114/09/07","114/6","4155","訊映","生技醫療業","140448","143475","170265","-2.10977522216414","-17.51211347017884","837784","791041","5.909048962063913","-"
"114/09/07","114/6","4164","承業醫","生技醫療業","533411","301591","364031","76.86568896286693","46.5290043979771","2089705","1616073","29.307586971628137","-"
"114/09/07","114/6","4190","佐登-KY","生技醫療業","177904","174765","183632","1.796126226647212","-3.1192820423455605","1124875","1138995","-1.2396893752825957","-"
"114/09/07","114/6","4306","炎洲","塑膠工業","1072687","998724","2009236","7.405749736663983","-46.61219488402557","6105894","8234486","-25.84972516803113","-"
"114/09/07","114/6","4414","如興","紡織纖維","1074345","1089628","1372763","-1.4025887734162485","-21.73849382595539","6664539","6409147","3.9848048422044307","-"
"114/09/07","114/6","4426","利勤","紡織纖維","64352","71653","76741","-10.18938495247931","-16.14391264122177","436452","503387","-13.296926619082337","-"
"114/09/07","114/6","4438","廣越","紡織纖維","1890248","1816223","1817583","4.07576602652868","3.99789170563325","7552618","6497805","16.23337419328527","-"
"114/09/07","114/6","4439","冠星-KY","紡織纖維","671225","681275","461390","-1.475175222927599","45.47887903942435","3712889","2923970","26.981090777265155","-"
"114/09/07","114/6","4440","宜新實業","紡織纖維","75785","81940","89191","-7.51159384915792","-15.030664528932292","463909","520610","-10.891262173219877","-"
"114/09/07","114/6","4526","東台","電機機械","381604","418462","405340","-8.807968226505633","-5.855824739724675","2810125","2692830","4.355826398250168","-"
"114/09/07","114/6","4532","瑞智","電機機械","1533076","1736116","2101634","-11.695071066679876","-27.053140556348062","12133967","11096792","9.346620176353671","-"
"114/09/07","114/6","4536","拓凱","運動休閒","809936","664580","736218","21.871858918414638","10.013066781849941","4915969","4221397","16.4536052875387","-"
"114/09/07","114/6","4540","全球傳動","電機機械","254411","197625","210638","28.734218848829855","20.78115059960691","1114392","1168934","-4.665960610265421","-"
"114/09/07","114/6","4545","銘鈺","電子零組件業","213484","202856","204615","5.239184446109555","4.3344818317327665","1193553","1175131","1.5676550103775664","-"
"114/09/07","114/6","4551","智伸科","汽車工業","573897","600064","602591","-4.360701525170649","-4.7617704213969345","3835500","3491727","9.84535732604525","-"
"114/09/07","114/6","4552","力達-KY","電機機械","301038","312003","322081","-3.5143892847184164","-6.5334496601786505","1741850","1701965","2.343467697631855","-"
"114/09/07","114/6","4555","氣立","電機機械","136100","135924","122401","0.12948412348076865","11.191902026944224","797898","717635","11.184376458784758","-"
"114/09/07","114/6","4557","永新-KY","汽車工業","301446","382739","306995","-21.2398004906738","-1.8075212951350998","2154893","1682263","28.094893604626623","-"
"114/09/07","114/6","4560","強信-KY","電機機械","125585","138013","141434","-9.00494880917015","-11.205933509622863","854146","746234","14.460879563246918","-"
"114/09/07","114/6","4562","穎漢","電機機械","61352","71052","47954","-13.651973202724765","27.939275138674564","383822","336206","14.162745459628917","-"
"114/09/07","114/6","4564","元翎","電機機械","96732","114056","105468","-15.189029950199902","-8.283081124132439","615931","477234","29.062682038580654","-"
"114/09/07","114/6","4566","時碩工業","電機機械","367067","415167","420245","-11.58569924873605","-12.654047043986246","2490584","2314672","7.599867281411794","-"
"114/09/07","114/6","4569","六方科-KY","汽車工業","146903","146494","106468","0.27919232186983767","37.9785475448022","911225","683180","33.37992915483474","-"
"114/09/07","114/6","4571","鈞興-KY","電機機械","220169","241605","219974","-8.87233294012955","0.08864684008110049","1527544","1513268","0.9433887454172031","-"
"114/09/07","114/6","4572","駐龍","電機機械","54222","62742","74057","-13.579420483886391","-26.78342357913499","346810","444575","-21.990665242085136","-"
"114/09/07","114/6","4576","大銀微系統","電機機械","211644","227661","191790","-7.035460619078367","10.35194744251525","1269829","1036461","22.515849607462318","-"
"114/09/07","114/6","4581","光隆精密-KY","汽車工業","90086","86723","90522","3.877864003782157","-0.4816508694019134","562604","559816","0.4980207782557126","-"
"114/09/07","114/6","4583","台灣精銳","電機機械","211029","267200","234484","-21.022080838323355","-10.002814690981047","1543732","1468593","5.116393718341297","-"
"114/09/07","114/6","4588","玖鼎電力","其他電子業","57521","74217","94576","-22.49619359445949","-39.18013026560649","358803","493708","-27.324855987749846","因按照合約規範，每月出貨數量依客戶通知出貨。"
"114/09/07","114/6","4720","德淵","化學工業","269770","287538","311243","-6.179357163227121","-13.324958312315458","1782045","1763023","1.0789422486263651","-"
"114/09/07","114/6","4722","國精化","化學工業","285664","316735","346281","-9.809777890034256","-17.505147553576432","1889863","2015907","-6.252470972123218","-"
"114/09/07","114/6","4736","泰博","生技醫療業","352839","375742","391226","-6.095405890211901","-9.81197568668749","2097844","2241750","-6.41935987509758","-"
"114/09/07","114/6","4737","華廣","生技醫療業","153628","163726","170225","-6.1676215139928905","-9.75003671611103","953126","943258","1.046161283551266","-"
"114/09/07","114/6","4739","康普","化學工業","446131","481235","338992","-7.294565025403389","31.60517062349554","2504309","2194051","14.140874574018563","-"
"114/09/07","114/6","4746","台耀","生技醫療業","420647","377210","437517","11.51533628482808","-3.8558501726790047","2386549","2348615","1.6151646821637433","-"
"114/09/07","114/6","4755","三福化","化學工業","401634","398954","405893","0.6717566436230743","-1.049291315691574","2410780","2334023","3.288613694038148","-"
"114/09/07","114/6","4763","材料*-KY","化學工業","1127103","1231505","1043694","-8.477594488045115","7.991710213913273","8013734","6808819","17.696387582046167","-"
"114/09/07","114/6","4764","雙鍵","化學工業","232438","219026","237862","6.123473925470035","-2.280313795393968","1389714","1208935","14.953574840665544","-"
"114/09/07","114/6","4766","南寶","化學工業","1855541","1962292","1921597","-5.440117984479374","-3.437557406677883","11359895","10773091","5.446941829415532","-"
"114/09/07","114/6","4770","上品","化學工業","505339","469738","514341","7.578905687851526","-1.7502007423090906","2278177","3067836","-25.739935250776117","-"
"114/09/07","114/6","4771","望隼","生技醫療業","300854","286178","218354","5.128276806742656","37.78268316586827","1682896","1497803","12.357633146682174","-"
"114/09/07","114/6","4807","日成-KY","貿易百貨","199101","144277","137579","37.999126679928196","44.71758044468996","986621","645080","52.945526136293175","由於客戶需求增加，本年度累計營收較去年同期成長53%。"
"114/09/07","114/6","4904","遠傳","通信網路業","8302166","8355109","8527940","-0.6336601952170822","-2.6474623414329836","51267706","50716114","1.0876069881852541","-"
"114/09/07","114/6","4906","正文","通信網路業","1259231","1442905","2646331","-12.729458973390486","-52.415967617051685","9353190","13370721","-30.04722781965161","台幣升值影響美元計價的營收換算。另外轉型陣痛期，設備商訂單逐漸減少，而直接出貨給營運商的訂單尚在初期階段。"
"114/09/07","114/6","4912","聯德控股-KY","電子零組件業","422148","465981","467814","-9.40660670714042","-9.761571906783466","2888675","2721386","6.147198523105506","-"
"114/09/07","114/6","4915","致伸","電子零組件業","4929632","4840507","5226087","1.841232746900273","-5.672599786417639","29359896","29016786","1.1824534943325564","-"
"114/09/07","114/6","4916","事欣科","電腦及週邊設備業","277822","220433","266934","26.03466813045234","4.078910891830939","1637820","1881392","-12.946371622713395","-"
"114/09/07","114/6","4919","新唐","半導體業","2680181","2657178","2856532","0.8656928515891672","-6.173604916731197","16180092","16696171","-3.091002122582477","-"
